ModelID,ALK (238),APC (324),ARID1A (8289),BRAF (673),BRCA1 (672),BRCA2 (675),CDK4 (1019),CDK6 (1021),CDKN2A (1029),CTCF (10664),CTNNB1 (1499),EGFR (1956),ERBB2 (2064),IDH1 (3417),IDH2 (3418),KRAS (3845),MET (4233),MYC (4609),NF1 (4763),NF2 (4771),NOTCH1 (4851),NOTCH2 (4853),NOTCH3 (4854),NOTCH4 (4855),PIK3CA (5290),PTEN (5728),RB1 (5925),SMAD4 (4089),TP53 (7157)
ACH-000307,0.0218168237703213,0.4979089423749661,0.143300855178953,0.0082199403057761,0.0792890260617964,0.6511551055872425,0.2063249106922502,0.9292619797899452,0.0002032089045042,0.999996922130437,0.0463933892348181,0.8946121009912895,0.9999257391205568,0.0253687959094401,0.0108138227660216,0.9999936986714476,0.1121286299621158,1.0,0.0033298303373419,2.257578989347564e-05,0.0170053545035578,0.1158996292860554,0.0142776403411776,0.0110775504606809,0.9499319554413136,3.5751852693578755e-08,0.0028777391906865,0.0064269422566834,0.0042049658692871
ACH-000308,0.0431494647603743,0.3262905129775011,0.0038330386317888,0.0081373438212935,0.9196331761105166,0.2517462545231946,0.7390672992238283,0.0873120421329423,0.0074860014093418,0.9999978248347704,0.0495620858947204,0.0105830205402022,0.1342162522580138,0.1158843989969057,0.0777514619257347,0.0269514275759251,0.0372039541042199,0.9995972254965972,0.0558882817014965,0.0006933758461376,0.0279995399148013,0.2467327063835065,0.1485094619635816,0.0764326036332844,0.3033579687293552,0.0003360856217786,0.0020060461416611,0.0456291815915424,0.004900062972214
ACH-000310,0.0228580405125198,0.133502323351115,0.0679621429327055,0.0159865220024112,0.293426166027554,0.6802024422943672,0.2961260278182712,0.9901055732982276,0.0277272371560175,0.9978430385823364,0.1546034852706346,0.0689983389069826,0.0068216628878634,0.1056614287791279,0.0256407882185266,0.8041330441970346,0.0291503367827414,0.0314223618137945,0.0806797190314696,0.0032100760445071,0.0312370217368729,0.0524279026571175,0.0580202029483982,0.0227406971363577,0.6973604138271067,0.003701263559416,0.0024519142390988,0.188917255600144,3.90869270906316e-05
ACH-000311,0.0134418257468402,0.0203603015088977,0.549879701684055,0.0007376576447776,0.1625083433403917,0.2429706440245264,0.9397028069446484,0.9613588135048564,0.0024006698716213,1.0,0.7435789084253307,0.0950342961897617,0.2172229249950699,0.1494868879278385,0.0073599373311874,0.9638373604576372,0.0330323208121444,1.0,0.0807386523891337,0.0,0.0162810254849311,0.1443695848622859,0.0896498978785142,0.0261485759251227,0.9135216615910572,0.001832287451351,5.145370534791633e-06,0.0775114927266401,0.0
ACH-000312,0.1680564085104877,0.1711871055347188,0.1474525466287568,0.0741467972930492,0.372161230311741,0.1976269911420042,0.3709785034380066,0.9393256897739752,0.0443961958620664,0.9999805652308132,0.0076125521534995,0.058041345810973,0.1227623349010385,0.28642686495752,0.0087282110893348,0.9763198626969553,0.0378995916171672,0.0396239042743261,0.0096083232103351,0.0021542312574377,0.0268479694652516,0.0714993436618883,0.0978603648070699,0.0127381922611102,0.7924336275819881,0.0,0.0018001791431215,0.5008177891068958,0.0059508004026983
ACH-000313,0.0330890488192608,0.5140612791453276,0.8881016065381769,0.1003546466703719,0.7542462890143006,0.53999533186399,0.7713342607288708,0.9968791683444675,0.0254318869580624,1.0,0.1220249633333928,0.1746906074516526,0.2599808142197812,0.0903338536050073,0.0343043459919258,0.1181391451575509,0.1669915749446055,0.9968271893207602,0.029452436244739,0.0,0.0879572089193784,0.0159036885972038,0.0510137555754309,0.0740228031075388,0.5610702960189106,0.0,0.006514059672894,0.0223730211055176,0.0068481631812051
ACH-000315,0.032149206681442,0.0197459291992294,0.006116374159537,0.0259095824524032,0.041717040290201,0.2890034573641695,0.2205762264187192,0.9999991622919108,0.0085529291090337,0.9998535841329768,0.0081500173072709,0.0490349676178275,0.2567510227137196,0.0101684502095148,0.0483288148507479,0.0540566117386123,0.0113242539376527,1.0,0.0077812621319578,0.0002800613048801,0.0188093154942698,0.0056786941079239,0.0065369184127842,0.0064279968151436,0.1113647582071493,0.0034672203848142,0.0001458696049207,0.0330065344410805,0.0357582226427572
ACH-000316,0.0135789354317983,0.0233400625475605,0.1635249114733396,0.0477729260432003,0.2076926127690795,0.863356878142791,0.9999999596282388,0.1223660998643461,0.0020349708556458,1.0,0.0712068311999538,0.7515823810467493,0.2632748301775801,0.1146598538834605,0.0136204282316113,0.114165318924805,0.1914956608907315,1.0,0.0006102932231502,0.0,0.0239419209845277,0.0618338178504696,0.0454214035327555,0.0241320625524746,0.1156676839270159,0.0,0.0020032595174552,0.0966840035902509,0.0024518120718105
ACH-000317,0.013748393576202,0.2855332443201592,0.35413844450203,0.0088332416187524,0.3422839946655551,0.955036182463515,0.2911894467538747,0.5409566290663216,0.000447884858536,0.948021890790974,0.0416625741117272,0.3796067777961279,0.4048475121192896,0.0017618148091118,0.0084352742716064,0.2551699312301766,0.1002438820582869,1.0,0.0653401753601025,1.182308250771454e-05,0.0133051491279197,0.3955327423633835,0.0090271027851726,0.4643138268289318,0.1001736877874566,3.340217357149685e-05,0.0315483819649424,0.0272279604210501,8.775075108235823e-07
ACH-000318,0.1129583561671227,0.1635463551833584,0.015336077053038,0.0313607786419247,0.3429770442142522,0.778181129527693,0.7296177082369554,0.9510459081971552,0.0005853615066282,0.9896050930818208,0.012763703841786,0.7949737696230276,0.1880807540823089,0.01751974973317,0.0192728735781009,0.7191608631326406,0.051788499746535,1.0,0.0145777962046256,5.212136627291363e-05,0.0163219577827822,0.0395929290474294,0.0219665174474959,0.045448215353655,0.3784310618230175,0.0,0.0031887860865704,0.0942745343546976,0.011605192953934
ACH-000319,0.0287564911039386,0.7137161791454134,0.1018083881909469,0.0435346434472748,0.849078328970629,0.6387796479705037,0.1021051258238889,0.0107448889378703,0.0256810010979275,0.9999644420191028,0.0120581041806024,0.1491021706440959,0.2272545575265132,0.0185675562746462,0.0079115609325494,0.4379014547329872,0.0735961139417271,1.0,0.0126473969165483,0.0012965166014242,0.0284750918437277,0.0592840342755088,0.0577153048026589,0.0397795696865149,0.4457974248600835,0.0007581964280864,0.0015583781630871,0.0427007581333136,0.0072913053616709
ACH-000320,0.0641487444109591,0.5155588024989493,0.2126934622785461,0.1181695126253064,0.6409595547121096,0.3496718857284905,0.5874047454645441,0.6412080629155195,0.0019445166285957,0.9982512115123134,0.193348245581121,0.0152799894178224,0.2162122235131596,0.0701435814883207,0.0254819312147445,0.9999198696869668,0.0270437113721088,1.0,0.0691382219362792,0.0026305267875936,0.02386089909187,0.065497136864065,0.009858564448786,0.0149292533777678,0.3749415441838604,2.78825373668092e-10,0.000491024918933,0.0164424776628287,0.0102448515811117
ACH-000322,0.1686182699924059,0.4017010431912852,0.1645827511849013,0.9891772904713654,0.7205585653443068,0.6287142261892763,0.7077948321247798,0.3582849513809975,0.0024633178662663,0.9787037136869162,0.0599030327901459,0.0558072739185106,0.0736538695662601,0.0921854078206087,0.0177542779045729,0.0306149167260421,0.0488460916389241,0.9425624377272772,0.0095830157114471,0.4145297392872835,0.0136553617748741,0.073408242998266,0.0585102861171108,0.1937378959462433,0.028431675397265,0.0018170880096842,0.0043216888920207,0.1301354617817383,0.0002961503879214
ACH-000323,0.0402073059383781,0.6742700667797663,0.0090689369232179,0.0357397014949041,0.982063233651937,0.756960618035869,0.0929161393510959,0.9785438081680606,0.0044586533325659,0.9995938614404828,0.1378079081530492,0.0534324062433739,0.2291741966952741,0.0273405033126916,0.0115109670631313,0.3736004778078949,0.0918130773183967,0.9972044702259424,0.0,0.0004670900325012,0.055525790072319,0.0170693863741398,0.0099092782822575,0.028286028265203,0.3168624169486209,0.0054482904050612,0.0108513670520096,0.005525783793434,0.0174521164093614
ACH-000324,0.057118386364507,0.5547820050226722,0.2627684159939625,0.0090501819598638,0.5443647289034294,0.771899092908813,0.6165719727584431,0.6649036015307633,0.0017490491705666,0.9999938314819582,0.2547309651784011,0.675085668681653,0.9838134338953975,0.3073784097751319,0.0098137988349819,0.188708175070824,0.0584920269972877,0.9704589006526032,0.0065967923387464,2.4093014857016025e-07,0.0204497508497228,0.0282324933761578,0.0133254438991822,0.1319235566536605,0.7453850636210136,0.0001030298215952,0.0006441218912819,0.0418708312020836,1.751784881400055e-07
ACH-000325,0.0361821114684018,0.0087093991114414,0.0051385801962776,0.0859891848061772,0.0312708959411252,0.7521921622195671,0.931345376520315,0.6612885514282886,0.0182834802807827,0.9999949435434234,0.9919550816896896,0.0779554116986163,0.1281675627656096,0.0788784702267626,0.0664142102390535,0.9984845497794816,0.0570842482771379,1.0,0.0065812844004578,3.757180366301764e-06,0.0798600236721487,0.0220379044505476,0.0181539555222913,0.0702371795032347,0.996002259672762,0.0003608513823811,0.0025800745788828,0.0843092049430568,0.0040762985663765
ACH-000326,0.0041624697517083,0.0067972827956035,0.2295752484307165,0.1082420251034053,0.1666817145093558,0.3160388966245679,0.4542581321465962,0.996143823950483,0.0001376666209589,1.0,0.0235468718025711,0.0667153051884375,0.1571245654411732,0.0047920656215412,0.0037759847001979,0.7202537949045485,0.0992966564792886,1.0,0.0764088214538862,1.5897600254239208e-05,0.0425698946060355,0.1388426312811139,0.0139663392571731,0.0224605063823057,0.3357389933321966,0.0563060670544628,0.0035900153390864,0.1916956107155819,0.0121873397403814
ACH-000329,0.0231497006893678,0.192622041814173,0.1597383990458571,0.0352977501406142,0.036424799653585,0.0308316014222414,0.5237017948687174,0.9889652968388176,0.015771359240121,0.9981178159931924,0.0632061172749931,0.103698416048088,0.1355698370528083,0.0735240787756231,0.0264538943055857,0.2880857372449846,0.0410444180536148,0.777264138604216,0.0036865890217122,0.0001504873542921,0.0310226877737533,0.0872584204378292,0.0500359786965561,0.0529677446484361,0.3230672542178928,0.0058318158398005,0.005559880910641,0.1432092779089976,4.831534808391754e-05
ACH-000330,0.0097663902584454,0.9110552652548778,0.0454831630949998,0.0104514760544402,0.4471066882868171,0.2019615324659922,0.9999037667338012,0.0738530992743321,0.0002600416679232,0.9999999968958708,0.0250585584153591,0.1163340969237271,0.5949658955779352,0.039753666227953,0.3914149013381262,0.2244726233234018,0.0827735867355725,0.9946079180103762,0.0039578008828985,0.363369509419257,0.0525544703280387,0.0036209063024233,0.0470313842542427,0.1362437240836884,0.9020798916432274,4.083140113249053e-06,0.0079199544036279,0.0286340668329537,0.0030023629770594
ACH-000331,0.0611054515094912,0.2178544806658046,0.3984945581378535,0.0128870111259908,0.3351835805759899,0.4922579108985537,0.7439334526718678,0.9737909689135256,0.003211075865567,1.0,0.1373024232031995,0.0451963811329593,0.041627708214486,0.0763160257917302,0.0128867386554698,0.3713984594377323,0.055743719769903,1.0,0.029807228878161,2.551903985924214e-05,0.0233243214821165,0.0214197002793218,0.0730176005429071,0.0890671252231909,0.10407008742907,9.025302693194624e-06,0.0011245785815519,0.2025503162386454,0.0038709375233464
ACH-000332,0.0705564114710497,0.2944852006867549,0.1483645721909328,0.0660974782344235,0.3156690527297647,0.3172936526660024,0.6798517430642783,0.8672720457047208,0.0032802090255047,0.9996961351306752,0.828842861799508,0.3284988230276207,0.2658185492922746,0.2091794797283696,0.0187630485388391,0.9999928744547776,0.0573669495770272,1.0,0.0558046156234056,0.2349630283158503,0.0271240044602392,0.0792912138036291,0.0415937270954077,0.0496273286763109,0.8631934051850133,0.0002929189061725,0.0115262095426322,0.0677316896338997,0.0056822336189563
ACH-000334,0.0407157926876799,0.0496798930853337,0.0188857398552773,0.0179684862325602,0.0249386141623337,0.4788851602162576,0.7241558303993497,1.0,0.0389740388081385,0.7630750423237738,0.3138650107244268,0.0507391025248833,0.0154850914310178,0.2983903623434156,0.0117253044792442,0.805483086908973,0.0417262856044709,1.0,0.0519058623354034,0.0107171607540208,0.1240352862628062,0.3382240742784914,0.0095674604558294,0.0072483036340544,0.0362909355496068,0.0,0.0018524219368009,0.1131368602161616,0.0050357904813972
ACH-000335,0.1656621075254135,0.2828961650323236,0.845651616979505,0.0210656283135656,0.3086659025966712,0.3355959390015223,0.7170873214156933,0.2148764452669183,0.0155425827671335,0.995185206787059,0.0360704039606511,0.0207422638665829,0.0494763294712291,0.0059458864082148,0.1216705897530176,0.1829546350464937,0.0483751792072686,0.9880904330861476,0.0469509425917423,0.0566783085088918,0.0043823619417475,0.0905020557687099,0.0386009246639929,0.0921351508635562,0.0968640783090537,0.0009575552837548,0.0167052686381246,0.0500349915410811,0.0
ACH-000336,0.0302984939571126,0.0820351469512893,0.9682669111932374,0.0831264462482888,0.0062630650169,0.656428549182938,0.8961888087650982,0.989297308988883,0.0101631940333125,0.9947814161280466,0.0274235779099299,0.0219661481943579,0.0335317115707231,0.0984571344071197,0.0062425817086954,0.6707563679293479,0.0836145261024106,1.0,0.0114993389878516,0.0009246990230106,0.0160865446132813,0.0156184033902759,0.0351365620656474,0.0131158651169005,0.0100937586729136,0.0,0.0008250325366731,0.0450252621549886,0.0022754743410026
ACH-000337,0.010527145803282,0.6567763827371729,0.4071127845114733,0.0121188258181007,0.651643219042222,0.3898459060715254,0.9999968396211062,0.1280422245541241,0.0013590002341362,0.999999997959358,0.0243977249597049,0.1121734399804685,0.0067258006871466,0.0187587041563019,0.0182001933349519,0.8343751040610893,0.0609222317271758,1.0,0.006605367530977,6.041234338962134e-06,0.0522243109155195,0.0275549501492844,0.0508443332559085,0.0839050447928294,0.6981448446494143,0.0004450790104541,0.0007369832211878,0.0838398527669514,0.0062053043430887
ACH-000338,0.0155278630089774,0.024705094309035,0.0117464720623573,0.0580065340950921,0.0883187291437108,0.7355475462506397,0.3321791763604978,0.5648984443149421,0.0034459381052862,0.9999999999999996,0.0110516797925405,0.0667062663670382,0.8263990632168767,0.0041176211374057,0.0106081520033061,0.5888828344804584,0.0583606624220413,1.0,0.0211095219692093,0.0058621379071319,0.0287695459528319,0.0479777196681649,0.0108486647747015,0.0770992556895241,0.1272646172729441,0.0028592094580014,0.0049327425278085,0.1455771164320687,0.0025541831304478
ACH-000339,0.0701107280930638,0.8458277124373179,0.316636263671055,0.0221258515959108,0.9516789536040414,0.8445144658205,0.8953048080562905,0.9884314572396206,0.0080297722979733,0.9991535315769244,0.3722297470697727,0.3009643088344558,0.1102880392279968,0.0488565709390987,0.0174312089944221,1.0,0.0629001484951366,0.9936903416120042,0.0279615679080044,0.0017444358688742,0.0090222192664698,0.2392132238403846,0.0586472772077035,0.0370465661116633,0.3449570253523673,0.005273687719419,0.0012542719034463,0.0332460746061714,0.0026148234121624
ACH-000341,0.0285161782146547,0.3524491793443541,0.0020158625639015,0.1280001448519315,0.4218743388983735,0.5760063883561685,0.8856958985398207,0.9600147821610794,0.020608691980749,0.9699797473912446,0.0219344124753642,0.4573278004582697,0.0343418397501143,0.0481192872245604,0.0205965200016511,0.1647100670644992,0.0432005211446521,0.3119596825316255,0.0324602169214525,0.0024803209020649,0.0435111338333818,0.0148353530193536,0.0674943285872887,0.0845819936439009,0.8939502299050727,4.2758538621159653e-07,0.0002115823346711,0.8595843671577685,0.0035389819252041
ACH-000343,0.0231061063934872,0.1066825136060869,0.0485165204998506,0.0227131398909307,0.5358719530182092,0.9099682593511944,0.4967867205790463,0.1683590272249929,0.0094493501216815,0.9996529749680112,0.0509039002484564,0.0993425170402735,0.9067439784996352,0.0138657083311813,0.0772118918506942,0.4200304703498395,0.1067606275449046,0.9732412704459444,0.0077531872447443,0.0028630236953104,0.0401245968674422,0.0498963968735374,0.0107451425729433,0.0851421147594537,0.2164738891885534,0.0018212299139094,0.0204692895729389,0.0203423446889567,0.0289155257496579
ACH-000344,0.0220299098241517,0.0810472812337359,0.0048477560113931,0.0022935529337343,0.7681297231181217,0.2044011214167603,0.9979515667364413,0.9520899396357918,0.0054099701437865,0.9999242821207271,0.1024617130075798,0.2740837336794114,0.1755875839830185,0.0111983377059055,0.0042855823393328,0.9210490238729212,0.06934254079393,1.0,0.0155415622068903,0.0,0.0117037273216739,0.1783007671362219,0.0098203211113016,0.0228258523692456,0.5931859772202667,0.0001205614583233,0.0015148086341119,0.0278955129805047,0.0073756644263544
ACH-000345,0.0096270886459943,0.6431563316152689,0.5502586549781935,0.0164223706606696,0.3409341489877009,0.2869103207412733,0.9794875282887248,0.0203334800189363,0.0105363420034213,1.0,0.0132467532904052,0.0938698221540436,0.0251115583799838,0.0785856637122449,0.0211661062442296,0.2916784361173387,0.1357699247309933,0.9999999999999992,0.0060879457459356,0.0,0.1013769128963201,0.0107387027150489,0.008361431470486,0.028719595854136,0.7650565794108547,0.0001029904544953,0.0367916497401588,0.0916401478898846,5.425489754478146e-05
ACH-000346,0.0806929164090287,0.464974469904066,0.8775837823218116,0.0032697933019771,0.1146913424202537,0.5577953232384677,0.5709194974215213,0.9946189496087656,0.0006877072997642,0.9929100088249484,0.0564137208629819,0.0281717728199188,0.3743788571822172,0.0100039111495815,0.0284617066387694,0.0828164526290007,0.2368558144075401,0.9999730216748154,0.0468730972084593,0.006825215189995,0.8349682253502396,0.0086987045436172,0.0201776948486719,0.0555391232211709,0.1527259817211953,0.0171421941125916,0.0052573272854343,0.0054696526420341,0.0016381466582987
ACH-000348,0.0685321808029826,0.960493280559132,0.3999833527316938,0.6978930042279765,0.9457507915373584,0.8605612735697666,0.8871932221546079,0.7188195064893083,0.0048596366679365,0.999998958253726,0.0385620521649526,0.3142744013338207,0.0920732237586059,0.1389382059470257,0.0221590218983014,0.4532083274368638,0.1428008257009322,0.9903846770012796,0.0243096085078572,0.0,0.0704265850741159,0.1976076121254957,0.0785684684608307,0.068792848694542,0.8395662503860721,0.0017386052903432,0.0209459205255467,0.1254589085721139,0.0035874185025686
ACH-000350,0.0556941239600138,0.2518041385332797,0.3134885955309678,0.0523446563642638,0.086411874838686,0.031879125137166,0.920207575661398,0.103450074273505,0.0010718742618265,0.999268095488558,0.98986162566881,0.6354589547152709,0.7379791184634993,0.0181836552676027,0.0329317683876024,0.9996406419959624,0.0159826647369957,0.8490852531107904,0.0085081360234723,0.007098180138597,0.0247128507437887,0.0347239543884522,0.0198192781860288,0.1019635922028628,0.6553346777027833,0.0034029891106279,0.0007512433424455,0.0026729784662309,0.0002404992194131
ACH-000352,0.057983046298316,0.2164268632555261,0.9587385266818992,0.0105029883177671,0.5427487817364877,0.9829826481137968,0.9998190894544494,0.0803691439852581,0.0104262224508934,0.9916153818682236,0.0436876037425978,0.0442691148665086,0.038957944145302,0.0512915028146322,0.0710296087442799,0.3968736913913805,0.0962112782243619,1.0,0.0146292321327145,0.970271939020764,0.0370942766869386,0.1370425820147976,0.0348542430068821,0.0464296575357898,0.1577849704193555,0.0010436140165807,0.0011250465846682,0.0301783325469349,0.0038075418164808
ACH-000354,0.0237683597189617,0.0576972087746417,0.5531861748364539,0.0768091949604635,0.1295704986251226,0.5818367183528038,0.8818894044747826,0.9343308672455942,0.0056749798833753,1.0,0.6461410428464303,0.9506255099882192,0.7875762265240758,0.152853740995109,0.0377626671557634,1.0,0.0331136295999675,1.0,0.0719532035660635,0.00203879288377,0.0093914667002923,0.0857272175338179,0.0426369899761006,0.102366158740406,0.0757645973764389,7.491448953647218e-07,0.0002585341575419,0.0038436148014162,0.0035741153275308
ACH-000355,0.0522599031018993,0.0059712971467915,0.2066643500810323,0.0435115293788171,0.1807137489135503,0.9098937459587106,0.0070521121649642,0.0247924528196126,0.0208803492689909,0.999912590800328,0.0063643077481984,0.3878125536458577,0.1064548725759684,0.0493426756801736,0.0064445798820166,0.0342164484445566,0.021527901325109,1.0,0.0050821017436322,0.0009260454310243,0.0114019139528988,0.0069289999893498,0.041143043064549,0.0232391348123992,0.0997646713446471,6.419604444553053e-05,0.2431578203848685,0.031568656614815,0.0048566639620284
ACH-000356,0.0261993304228703,0.7948699242887162,0.0133785786635408,0.0302108313369466,0.1471374731938948,0.6134194713235228,0.547419544326339,0.1688635815815562,0.0119093398188914,1.0,0.8509262902661787,0.0611610000037253,0.196138211787624,0.0198338173184289,0.0782490366540953,0.965223657849323,0.0599934673282254,0.9997989790347206,0.0213055833300728,0.0004162238477732,0.0495328290774044,0.0099423864610188,0.0378805292670785,0.0134053800089307,0.984941819392258,0.0008440339092637,0.0169445289697072,0.0002605536091949,0.0001799989690855
ACH-000359,0.0262567858428694,0.0813690623159953,0.3945806330564849,0.0348797649963604,0.8273744066926363,0.7603102032383396,0.8604584039403157,0.8650901375858389,0.0038523971843311,0.9997598843985056,0.1342435973934311,0.0619710859324256,0.1836209266839176,0.0110222029942459,0.0380179102865312,0.3981446921654883,0.0796412456162334,0.9977492603969608,0.0004687502372514,0.0,0.0140130089852286,0.0501282441742008,0.0508381846852628,0.0219707741542881,0.55838542221784,0.0,0.0113566085185488,0.0170149209074792,0.0116630316058923
ACH-000361,0.0202510236962589,0.0906869227678369,0.803243815890692,0.4735734889834256,0.7605814637183981,0.8397524733832448,0.6516841158554227,0.2650552170504746,0.0012704519731326,0.9999735524450828,0.0369316497101856,0.0434395988094952,0.1206507442929227,0.0784288399776979,0.013174281094492,0.4722317433212805,0.0102733352164074,0.893871011137473,0.0158639015908654,0.0011147523608115,0.0203734181268111,0.0155374759941102,0.0145250664032964,0.3109203374656068,0.144985967323885,0.0014837531574059,0.0029685114893289,0.1578191773462397,0.0
ACH-000362,0.0107132848471787,0.047120325681597,0.1430266582876619,0.0112068380585683,0.5329284812278378,0.3514383576634701,0.5647996620651498,1.0,0.0006455627489214,1.0,0.0564753354466589,0.1028252077930522,0.0984123381752089,0.0163005277372767,0.0107449562682593,0.670503375742701,0.0301243572363837,1.0,0.0707010803903853,0.0016802096621446,0.0223457795554931,0.0771017624190761,0.0029727180922528,0.0489825610363698,0.1570581021012921,0.041794205320466,0.0001926667970685,0.0660046558008252,1.3843943892855472e-06
ACH-000363,0.0365191450846072,0.2311940197949632,0.4554542365256743,0.087494715881998,0.3954525796394298,0.2662902436213716,0.7909594918463104,0.5538645384493057,0.0076577623306514,0.9957275153908228,0.0465865818156948,0.0679897924640344,0.0634100163274563,0.047267640647047,0.0252697549554553,0.2190257794679995,0.0834292226773645,1.0,0.0272666954872106,0.0094565967322015,0.0375873810148246,0.0583522927381112,0.029097055065988,0.0261031449433573,0.98765347895497,0.0178411416903603,0.0025438417123746,0.0400345787403662,0.0046552752050767
ACH-000364,0.0608015460564872,0.5698693990659026,0.078464833836897,0.0115301871677569,0.7876103549224401,0.921170571106566,0.8079684363505044,0.8003992332581128,0.0186149176901921,0.9983544202634964,0.3469154350308516,0.1960379131594003,0.3759409281751029,0.0120719369686732,0.0126785012207024,0.0569170909313714,0.1232782330445585,1.0,0.000195377121968,0.0,0.0064614633373261,0.0169378279358471,0.0056858784047467,0.0296227334728028,0.7194706369742744,2.502550753210826e-06,0.000860000588355,0.0984635173633814,1.831780791935055e-05
ACH-000365,0.0104479684500477,0.68362182608547,0.921043368435651,0.0216718807928514,0.3878605673574432,0.3299023975076722,0.9173287627129152,0.9998235451179448,0.0012922595417603,0.9941486267615174,0.0228944885656129,0.0084170438631913,0.0767369347691875,0.0356790041305876,0.0144251607909892,0.1881402635600448,0.0272938699174895,1.0,0.0207447225934522,0.0009220268663551,0.0176412875625371,0.1286295726125891,0.0077961901605434,0.0501752256753108,0.1320228777366735,5.050390146454195e-05,0.0024861327547963,0.0736968523409861,0.0014409754993056
ACH-000366,0.0461223382440593,0.5140558534507431,0.3470404616331667,0.0336724778324905,0.4536024380990575,0.5688657460252918,0.9021666214831764,0.9991173334943286,0.0024531898839279,0.982555670191268,0.0787101698490911,0.0531444401440989,0.1897204018327764,0.0597503525288271,0.0740476618248302,0.3167347794709766,0.0433330226756613,0.0103365506199385,8.978732940702717e-07,0.0063439957381803,0.0727666358687157,0.0119625162089301,0.023558245903825,0.0875536051616994,0.9440900454100584,0.0,0.0010607705216012,0.0497312749032591,0.0045504617219011
ACH-000367,0.0290894339571978,0.0681416086725188,0.201160465965498,0.4816951806707212,0.880868718001013,0.4059375568318255,0.8982029676040827,0.5857520450751187,0.0214982908596809,0.9680327457775538,0.0482913930028681,0.0292704636160146,0.0411256324839883,0.0321110547348044,0.0224062382972911,0.1596963760669565,0.3838110221903083,0.9649885705546104,0.3273055218414089,0.0055989199570446,0.0207216628975202,0.0095805623240391,0.1194186344735561,0.1187541816243848,0.2125942080453793,0.3906288943859329,0.0072714423633595,0.2683409879509564,0.0
ACH-000368,0.1129038893675853,0.3071262568960569,0.6930654840118926,0.1305318301758725,0.7100409948127276,0.3402629255859083,0.268524512727188,0.9999582098112726,0.028024063223989,0.9999956619642674,0.0186626589710635,0.0580667686746798,0.0245438973893068,0.0229035043870144,0.0091493487886159,0.2008335497887465,0.5432110180196538,0.9999872945168612,5.081856139536332e-05,0.0,0.0347302366582607,0.0201280685524756,0.011607180879976,0.0411963281574521,0.2862236217071147,0.0013433665378772,0.0041481873361489,0.1260010203997888,0.0036421284817376
ACH-000370,0.0085851663531135,0.6323395898590138,0.0651799202030655,0.0137875336262826,0.2177853525536216,0.0186194417856023,0.0570936347960081,0.0922833942513315,0.020841545169026,0.9928147998497237,0.1870028597145941,0.1061408160896873,0.0160062647220024,0.0405620645579278,0.0137899903967414,0.9673198615143884,0.0328688047782555,0.983540321789956,0.0328517699406079,0.0007978735927448,0.0080752752541796,0.0990296074944378,0.0353860605644506,0.0048024553910121,0.7480596946881329,0.002758672721149,0.0055577333837431,0.0279562200608102,0.0048189431253526
ACH-000371,0.0723480756799346,0.9193791137091466,0.5266064958599133,0.0270317404561173,0.3195653855668032,0.3848109493742092,0.5504582752043206,0.9912926385016426,0.0015593804551186,0.961171179528002,0.0304771109475733,0.0115328955852387,0.0838727006661189,0.1071425881297296,0.0073181817685278,0.027250941529613,0.0262490781183308,1.0,0.0281126543643361,0.0163542798640764,0.0138971749907877,0.0062700834822944,0.0061325672588152,0.0573696641628138,0.2393948629804149,0.0013494328201013,4.337053678002261e-05,0.0061807969361348,0.000106434546495
ACH-000373,0.0368485351097962,0.0018354291502204,0.0174471949840094,0.2274600207189169,0.179833090764176,0.8213287347616949,0.6549818018352318,0.9256953777843064,0.009184446959656,0.9999956321155355,0.0270276631501244,0.194499644838363,0.5827133467191639,0.0109101198571453,0.0561692270156603,0.9970788368560388,0.0570098265999357,1.0,0.0098359840159936,0.0002475509679147,0.0100728552980107,0.0452931829177418,0.0563793448102994,0.0564745443978232,0.0922147740506301,0.0,0.0004103239949231,0.0899630550601664,0.0034728307041348
ACH-000374,0.0159655509032755,0.5477776762730003,0.2334790158271439,0.0912969573854569,0.256629389519621,0.6377367301936601,0.958164285493962,0.0219433906170864,0.0003832085909615,0.9999867534860466,0.0331909202651119,0.14300306968283,0.9257934409545104,0.0624928596375278,0.0620472677104281,0.1975495032358434,0.0256024125433013,0.9933516568662156,0.0023780514755875,0.0043628774684617,0.0232496036554471,0.0508278884675538,0.0015396154394975,0.2638830063499383,0.0884513830061826,9.660677057838873e-05,0.0010175420778826,0.0776580097207806,0.800258770694309
ACH-000375,0.0051204024622269,0.177260668078528,0.0031431552087454,0.0237436849291658,0.4458697179770143,0.3373397759321332,0.9983720024263926,0.0134578214421398,0.0022210617268414,0.9999328720954348,0.1312060274060821,0.0779561702695595,0.1110119130637027,0.0100103287529604,0.0160339793297915,0.1369912900554551,0.0128956421717756,0.9990706984273858,0.0051452751971851,0.0302883073777875,0.0126213293866814,0.0014432079607063,0.0109984544977205,0.0811735030348066,0.456530952037112,0.000242012612979,0.0004000387030753,0.046921056320421,0.0
