ModelID,BRCA1 (672),NOTCH3 (4854),CTCF (10664),CDK6 (1021),MET (4233),ARID1A (8289),PIK3CA (5290),KRAS (3845),NOTCH2 (4853),APC (324),CDK4 (1019),MYC (4609),IDH1 (3417),BRCA2 (675),RB1 (5925),TP53 (7157),SMAD4 (4089),ERBB2 (2064),EGFR (1956),CDKN2A (1029),NOTCH1 (4851),BRAF (673),CTNNB1 (1499),ALK (238),PTEN (5728),IDH2 (3418),NF2 (4771),NF1 (4763),NOTCH4 (4855)
ACH-001559,4.84749588378871,0.2141248053528473,4.676944359106912,3.4046306842176115,5.429281193335658,4.786073551578548,3.613531652917927,3.929790997718597,5.138323004056484,3.035623909730721,7.485104761080973,6.134836993449116,6.417515002885087,2.475084882948783,4.526068811667588,5.92955431573285,5.313245851787562,4.54101915313356,5.229972385112252,0.0,1.6088092426755238,2.837943241891028,7.104022084451156,0.01435529297707,4.587364990936461,3.725741156503952,0.01435529297707,4.020591094773247,0.3334237337251918
ACH-001861,3.658782734012828,2.140778655782796,4.368069876532083,3.71699089440494,6.582556003014061,3.614709844115208,2.974529312483882,4.036503333738988,4.638073837180719,2.636914580355878,8.286141872834301,5.37016428054021,8.07183773621965,1.879705766282288,3.6678921252302334,2.837943241891028,4.721919445551544,5.116447935511657,5.219942913954125,5.613531652917927,1.4646682670034443,3.007195501404204,6.277240898332067,0.0426443374084937,5.310340120612151,6.280028356610609,3.633431210355632,4.330558400030802,1.459431618637297
ACH-003468,2.2957230245399685,0.1505596765753814,3.690417095532466,1.3334237337251915,5.081510068120917,2.5084286525318573,3.469885976274464,3.090853430451113,3.2172307162206693,2.077242998932461,6.454011342853044,6.173727098902891,5.102238193930738,0.7824085649273732,4.257010618206024,5.621758856709732,2.8698714061777126,2.9726926540042644,3.2524762141352173,0.4436066514756145,0.8559896973084807,2.229587922740652,6.133399125417198,0.0,5.687340687378304,3.802193216941825,2.277984747299765,2.563158130402808,4.587364990936461
ACH-001046,2.27500704749987,0.0,3.932628157022127,3.090853430451113,0.0426443374084937,3.0443941193584534,3.215678596607928,1.967168607532628,1.2868811477881614,1.2016338611696504,6.024142345897803,5.19021976366016,4.280956313831056,0.8639384504239714,3.14893410452634,5.116863757690899,2.114367024952,1.459431618637297,0.01435529297707,3.543495883425772,2.2570106182060234,2.643856189774725,4.627606838129649,0.0,6.24031432933371,6.42071818337442,3.493134922305505,2.2898344651775093,2.9981955031532523
ACH-001841,4.106013237622119,4.228818690495881,4.569855608330948,3.45022149589718,4.624100894628114,3.969012307516316,2.9763636357327616,4.640389560054945,3.187451054027326,2.702657543390911,8.050828160591449,7.883009789619095,6.546740152700914,2.3476656563009706,3.972692654004264,5.781884234541486,3.4046306842176115,4.638073837180719,5.998646839005795,6.297374860528325,2.16349873228288,2.324810603420484,6.461888664432819,0.0,5.025471814621179,4.18824265626441,4.107687869314374,4.070389327891398,0.7990873060740036
ACH-003273,4.953730849811491,0.1243281350022017,4.789207575347344,5.974758730476078,0.0426443374084937,5.169524197150003,3.2883585621936606,4.878725341480106,4.115199749385445,2.980025300238734,7.791748966126011,7.20633064787105,6.05006629830629,2.2600256559614555,5.447248568601776,6.749534267669262,4.362469888750209,1.839959587489532,0.0,0.0,1.722466024471091,3.266036893995317,6.335926240928362,0.0,4.7964939294258375,6.251908410241674,2.942983598187102,4.032100843167024,0.5558161550616396
ACH-001611,3.7355221772965375,0.4436066514756145,5.221103725367875,4.166715444966423,4.4276061727819,3.61706334388818,4.1715271060388135,3.856985689782205,5.40973035386445,3.602884408718418,8.032872249463233,5.45022149589718,6.351557662450426,3.060047383669939,4.3269687115878925,0.01435529297707,5.393004256898322,4.368069876532083,4.321206566969903,8.206526015877428,2.032100843167024,1.9597701552114672,7.628773595201645,0.1890338243900171,5.77663042305105,4.888012585402829,5.939461678362786,4.825276830054866,2.140778655782796
ACH-001671,4.221103725367875,2.130930869826449,4.344118334521428,2.3305584000308026,2.553360503335328,3.6678921252302334,2.885574364371426,6.95303237725324,2.853995647176393,2.097610796626422,6.669593751188333,2.788685710613534,7.47929524299885,3.063502942306158,2.729008870337863,5.463687842201262,4.106013237622119,4.405992359675837,2.241840183564671,0.8399595874895318,1.6870606883398924,2.9068905956085187,6.2505826647875375,0.0285691521967709,3.768713657030485,4.937815168803419,2.9981955031532523,3.38404980679516,0.4329594072761062
ACH-001541,4.440287820840419,0.0,5.746312766425459,4.139142019145689,1.3391373849195856,5.236109889889632,3.351910961103077,3.3132458517875616,2.51096191927738,2.056583528366368,7.689858236319245,8.03182524092711,5.24450655139592,2.634593268445757,0.0565835283663675,5.562852959583925,4.499527024215096,1.5897634869849773,0.0,6.396262260990105,0.84799690655495,4.130107178658833,4.477677327565307,0.01435529297707,5.904484097901423,6.323009710612814,2.339137384919585,3.0426443374084937,0.5260688116675876
ACH-001651,3.229587922740652,2.0806576633452254,4.768184324776926,2.3476656563009706,2.6870606883398924,2.6205864104518777,3.056583528366368,3.24031432933371,3.0874628412503395,1.9634741239748856,7.637276948187609,4.465974464504069,5.204766750654613,1.5801454844233804,3.699329525673156,5.083213368248981,2.925999418556223,3.547203024756932,5.18626283566979,7.885940360324737,2.4594316186372973,2.070389327891398,6.426432500186955,0.0976107966264223,4.395062799517578,4.877744249949002,4.112700132749362,2.786596361890807,0.8559896973084807
