ModelID,ALK (238),APC (324),ARID1A (8289),BRAF (673),BRCA1 (672),BRCA2 (675),CDK4 (1019),CDK6 (1021),CDKN2A (1029),CTCF (10664),CTNNB1 (1499),EGFR (1956),ERBB2 (2064),IDH1 (3417),IDH2 (3418),KRAS (3845),MET (4233),MYC (4609),NF1 (4763),NF2 (4771),NOTCH1 (4851),NOTCH2 (4853),NOTCH3 (4854),NOTCH4 (4855),PIK3CA (5290),PTEN (5728),RB1 (5925),SMAD4 (4089),TP53 (7157)
ACH-000029,-0.0576641559894631,-0.4240876309604663,-0.6149097276214608,0.0331384010897689,-0.6158375202811899,-0.3833992433233075,-1.2538916201272394,-0.0492999403542571,0.1200830058766117,-1.9342726534923351,-0.1024343625325541,-0.2174634409688142,-0.2037689903235808,-0.4027589245376127,0.0622494536598559,-0.1670810630472696,-0.5452298014153356,-2.077939713786913,0.0246044985748647,-0.3574630425976265,0.0001790217153223,-0.0509045941223443,0.0040393915991926,-0.0945289391275134,-0.3980144588120064,0.893974195161976,0.2482005558124679,-0.1202366159192802,0.2114997782642479
ACH-000030,-0.1287964050228536,-0.3202122237348343,-0.2519807334665191,0.1197489813549982,-0.3431329611796258,-0.533997038996524,-0.9049271147956556,-0.2013418485327967,0.1031023996700088,-2.3111169840982213,0.0224675948250658,-1.4801384408298772,-0.3018264217814793,-0.0358492256701734,0.0651623928263809,-0.0874638653303529,-0.1100360440780259,-2.0273872848577628,-0.1999593405062738,0.5203196731215607,-0.0199642737762831,-0.1943113503142807,-0.0209102884203733,-0.0368854959256873,-0.6154846052985354,0.8944153112291149,0.1683964988794688,-0.0635757265210145,-0.3129229306845398
ACH-000035,-0.0119509036604199,-0.2698969743603508,-0.2846268965197733,0.059481560816594,-0.5852623023457113,-1.0153244151707936,-0.6538954516648131,-0.645327144202205,0.4292045210529714,-1.226041128296102,0.0076191504922985,-0.2100411454421978,-0.4802806243340648,0.082659334607917,0.0367851239708612,-0.4356387678671162,-0.0819619675246695,-1.2582506423255513,0.2273561517408854,0.6850309732555961,0.1395511491531496,-0.0818377159846706,-0.237418006120636,-0.1042219319035553,-0.1461871652458596,0.0033692380389033,0.2380850096852864,-0.148798091751469,0.088597174686012
ACH-000036,-0.1396729127700973,-0.394002748188165,-0.1827169202631048,-0.0779137620844985,-0.3738710408421267,-0.3879036602372745,-0.4538838505803169,-1.245556931747111,0.2017041787133016,-1.7107482746016789,0.159575334383346,-0.258007901390461,-0.1210813624625525,-0.2537057024559647,-0.1811431169307988,-0.3725766933063204,-0.7862106667365116,-2.2415098116617256,0.9056883542452808,1.2767442641055455,0.0320827321967313,0.5708804962589741,-0.0795704235998372,0.0926888479539492,-0.4456682071395706,0.1177076819282292,0.5160830808086853,0.1944705366545856,0.7508791671452384
ACH-000037,-0.1321320410092382,-0.3452033611470773,-0.0211791237294581,-0.1093156620366592,-0.4515553111589667,-0.1093649213154657,-0.6981437955190222,-0.9333096605300012,0.0825559738549591,-1.6596009861542589,-0.1357761374055523,-0.0923858725883174,-0.2974673198023153,-0.435309007156841,-0.1296606102360183,-0.316417618176202,-0.1758042078347258,-0.8993907425709974,0.1382276162460198,0.1150830824228247,-0.0175230959056024,-0.0592030628951022,0.1671321438971443,-0.1577680830855456,-0.3703566540732597,0.1833301231722977,0.1016570470862917,0.13491769389685,0.2618609244807194
ACH-000039,-0.087768948473221,-0.5364060179360293,-0.2180226433157641,0.2366247828927196,-0.2043500151391525,-0.467101053846258,-0.1664943602952602,-0.0893291095166116,-0.1032064164174065,-1.393591917826475,-0.0453182532434236,-0.2874421786977119,-0.174753503848955,-0.2541286382254457,0.1654343722833476,-0.7057574032395398,-0.2558538528348586,-2.171674027790617,0.0956688239292681,0.1172772393797771,0.037264356280823,-0.0994673495052396,-0.1192191052441704,0.0536290148078761,-1.0326617384392762,0.7511325167315108,0.0808225433949325,0.0210900503276695,0.0774871552852036
ACH-000040,0.0226220984347809,-0.3994376703152897,-0.29442432162118,-0.0888289886333611,-0.5694019064007556,-0.3573256752561147,-1.4795889063406071,-0.8145853790787339,-0.1161250782709021,-1.97913993438846,0.2262720305561238,-0.0558449305176818,-0.214572076716898,-0.1484750882607079,-0.0677992854714347,-0.2945850764357373,-0.3875152549270464,-1.360819177199994,0.0888383578746623,1.080591070470872,-0.0625052220053575,-0.1082898854952125,-0.1541946220076586,-0.1720307744584501,-0.4418294102886517,0.1892594653735248,0.4033548538623059,-0.073402331168102,0.6487656599889646
ACH-000041,-0.1302691939212579,-0.2102840011363199,0.3851003863946893,0.0073854046824845,-0.4301232323918155,-0.2794683695483579,-2.404962332824577,-0.1311528980637125,0.16982087297838,-1.9800326332540408,-0.0355540406856642,0.0191459277392522,-0.2468116429742275,-0.2649681080026949,-0.0688159093727906,-0.5263005981182182,-0.0708715176491637,-2.056794707086756,0.440012290451291,0.3624625029379179,0.0301623498353576,-0.0410718394934809,0.0292345277739871,-0.1036985487003419,-0.64384615774232,1.102500237745445,0.6039519746931044,-0.1525993915742645,0.1536357802437024
ACH-000042,-0.1128579377191036,0.225544618589193,-0.0130370636470545,-0.4115125355958318,-0.0237571638996544,-0.4204682668908887,-0.8597093953057569,-0.6596473587147869,0.0825262419002434,-1.7397837425101224,-0.1789420403408355,-0.578324176243092,-0.3442588534525143,-0.2823289613892505,-0.0249190858243619,-2.84060822038175,-0.0617811816697622,-2.137049216531154,0.4517169772265999,0.9422479390251745,0.0467824023268728,-0.3713397275046695,-0.1321088462406491,-0.1184445934536618,-0.5271659331411397,1.0241001671145329,0.3051051842103261,-0.0717380430510555,-0.1641463352646036
ACH-000045,0.080411546838837,-0.0212050076198579,-0.6361178530489164,0.1211604788534843,-0.1458355078502705,-0.4553906080055329,-0.6128628712442644,-1.0330587390809454,0.5298329899589793,-2.3223892755100883,0.0287667631983196,0.0357602005425726,-0.1801005227023523,-0.0206539657322055,0.1701352759174679,-0.3636506715373442,-0.0978475651134152,-2.107809546451985,-0.1344340299975051,0.2770209661770442,0.1139030157017559,-0.0281871732257036,0.0518438913706336,0.0224492202298354,-0.1921050624864688,0.165294252020669,0.2486695091568519,-0.0835041708709062,0.7986870723327362
ACH-000047,0.0106343196778404,-0.3768871503546701,0.5645449417656223,0.16335149602272,-0.7711959779944448,-0.5008488634082698,-0.3644516696431503,-0.0768765658876177,0.2085108377580461,-1.3712001852031943,-0.0681896597637649,-0.5226939711675789,-0.2753707614537646,-0.2894575094988368,-0.131246194935684,-0.1129040166452441,-0.1435970183574588,-2.1545704706588915,0.0492034343135163,-0.2241890027373283,0.1193047261478774,-0.1422739994406784,0.02718395287352,0.0286009077013755,-0.4218170414215462,0.5413247064993678,0.7545918309595219,-0.0501131602135203,0.1434981666463468
ACH-000048,-0.1793804852213161,-0.128041471790004,-0.0499428862816269,0.0864254682643889,-0.2660906266383943,-0.5894433224621022,-0.3610085894515373,-0.5146473267057706,0.132816890198037,-1.5594031119487897,-0.9457462269522108,-0.0908211130067013,-0.5534723110460892,-0.1266089153866217,-0.0221852331568466,-0.2858156048871375,0.0014251672171541,-2.205150849302026,0.3572655171852342,0.0498405618909185,0.0133702285108369,-0.0309186844431485,-0.0534315022937799,-0.4504848649763238,-0.1837893220543,0.7934187532326885,0.3169733759674742,-0.1690160984351528,0.2564737083505569
ACH-000052,0.0487877630063001,0.0191857631659359,0.1625763006550937,-0.6369404432697685,-0.6372515846078661,-0.1060021996589837,-1.2337093743138836,-0.0403122700464705,0.1206624529653833,-1.680958191484508,-0.1882229625287436,-0.3237219471303677,-0.1153269696359864,-0.0036691548578248,0.0467801257768417,-0.5672503192877997,-0.2902924510893248,-1.7852495000332906,0.2852842992503297,0.3740687376822541,0.101265955752546,-0.2968724541311769,-0.1007766612192625,0.0873892019852167,-0.69596937059978,0.8533043477677207,0.0126130060794471,-0.2357311080009552,-0.0078549781472092
ACH-000053,-0.0493057593333514,0.0679202433355119,-0.382449396329131,0.2546290286547022,-0.4259163522456521,-0.407277932633169,-1.38241076305878,-0.1843392001416482,-0.0737958653467433,-1.4639910782280026,-0.0748991188804447,-0.0969435254208866,-0.2838943771316272,0.0296469635581188,-0.1179514065037156,-0.3123373550646652,-0.0590041694261906,-2.602239045521104,-0.282359734472365,0.1562997334729103,-0.102882792652469,-0.0608256147282854,0.0011775317921867,-0.0112595885084001,-0.5556799838900692,0.6320714861480221,0.2149479477806177,-0.0405247113488264,0.4289864482247287
ACH-000054,-0.1503884567613251,-0.2211225121901149,-0.2669889155864987,-0.3536644373618457,-0.6704301698481607,-0.437152838511469,-0.6930594356651001,-0.5509019818605165,0.3108338525803543,-1.1958931833366424,-0.1900009948450255,-0.1079034717028223,-0.0695297383347887,-0.4545498011948188,0.0231047791808705,-0.2932670847840643,-0.0715372083279814,-0.8635788403631026,0.046707514864267,0.3197203728950782,-0.1153343351226214,0.0432566564902643,0.0499711304181195,-0.0837950569252046,-0.1681919840572917,0.2482565050461687,0.2173375559429869,-0.181278156917214,1.364927171138784
ACH-000055,0.081627415358905,-0.3825216388346593,-0.1653874780835253,0.0140779888147304,-0.1993941449669427,-0.3876105023927495,-0.3356650083778388,-0.9207001794042484,-0.1050694587886842,-1.51741588499555,0.0944311118748038,-0.0144970935234997,-0.071809592252758,-0.0565980954718541,-0.0126758479862326,-0.1695223421143303,-0.1711344282320188,-1.993983383763349,0.1413371417615278,-0.8942283945115406,-0.0708564718004515,0.1281152784569836,-0.0601496925355176,0.0973821442546855,-0.1125947847311451,-0.13149116070449,0.4721593300960239,-0.6369092785898306,0.3561147549840861
ACH-000060,-0.0622896371782136,0.1767169375681524,-0.362879925755926,-0.1600341596698137,-0.3971668300538616,-0.5159158068950881,-1.119285065948294,-0.6447794757930875,-0.0382400046969703,-2.10082714794206,-0.132366957301704,-0.4685453727285592,-0.4773052227417441,-0.0211702200505212,-0.0116442931043572,-2.018601985398612,-0.0488043608245797,-2.1962608489075888,0.4590658702183081,0.5898423041342796,9.27636247447794e-05,-0.0897424954511743,0.0143943848329186,-0.0892950111329732,-0.4812736896611239,1.170776933046534,0.2593512555338823,-0.1027274266965796,0.3097065512085382
ACH-000067,-0.1727023071818466,-0.3591359197149099,-0.159930306100799,0.0147808449709622,-0.4301468988345484,-0.6048830492464353,-1.4061693896794445,-0.9372184821439676,0.0371515626284144,-1.9019606276200125,0.0347145519142567,-0.1083941994853797,-0.280792174169337,-0.1468577045366931,0.0597910753039188,-0.1145064493125663,-0.8421459086151861,-1.404633808522686,0.2050163729476335,0.4667581876888697,-0.0709286211938146,-0.1538859650336146,0.0209673262073465,0.0019978521832604,-0.2933135359627714,0.6756108777307345,0.1294026275420338,0.0062099880528788,0.3020012881245202
ACH-000070,-0.0368799365802461,-0.4202060614862771,-0.7788548437008795,-0.163344293160975,-0.2183553708066375,-0.285729168539748,-1.0197633359280414,-0.7486306127154421,0.195129552082937,-1.8863744556417217,-0.1493204830815089,-0.1333258374007692,-0.215470510123776,0.042201602557437,0.0787662008161298,-0.376460277318038,-0.0666399294349179,-2.130864257819318,-0.2948397097879619,0.2737526895182408,-0.1321658747047311,0.0042005477181208,0.1292972435198295,0.0941187175895168,-0.5992550700160953,-0.8377386135742748,0.2974684672542933,-0.0464421854739346,0.7562961913790974
ACH-000074,-0.0101889611441796,-0.4989612029102948,-0.4062880265915223,0.0046088405146333,-0.2374504702558567,-0.3262245863989316,-0.3682662145579006,-0.7553591086304745,-0.3918848223430677,-1.5470880830503464,-0.094737109627506,-0.1002878877270921,0.0579862921230666,0.1889505017056445,0.1427319017295814,-0.4311014540688578,-0.2617144708045196,-2.190265290659524,0.6924668030617934,0.2437376019851034,-0.1361755529576772,-0.2752380754341593,0.1813543738289072,-0.1184016365213989,-0.4026674230343829,0.1431327619096929,0.3806162211772014,-0.1867913245310734,0.4158433163845024
ACH-000075,-0.2308814869477553,-0.0474464559634774,-0.477013988762986,-0.0894266762102802,-0.4733212741037603,-0.6079810231314188,-1.8076484199695697,-0.2847696739356315,0.1346176908601673,-1.6640390054375631,-0.1904821117130705,-0.1085529769019522,-0.1521943417166687,0.0604384857044239,-0.0977843996131749,-0.4435800766308811,-0.8410449219487849,-1.5108472469888488,0.1802571195072403,0.745787392929864,-0.118021934473651,-0.1419001042282753,0.0923252871809552,0.0671421993956015,-0.0776619436032221,0.0372254895374258,0.2270040614849657,-0.1464791521480515,0.6523650502173988
ACH-000076,-0.1214818610368733,-0.3302021744878348,-0.3020474524727893,-0.0212690124175974,-0.6070929493365795,-0.7095580787904934,-0.146701193421456,0.2271398923710539,0.6048358944589756,-1.6400080237702743,-0.0591801823538493,-0.3104220593332373,0.0581271106734059,-0.0091655508343027,0.2091184717054464,-0.5951213510425772,-0.391648914360551,-2.5257590420769924,-0.0104429867615452,0.2394947403247669,-0.0226525951977603,-0.2080121306064065,-0.0325907350054411,-0.1112675393583638,-0.4460137274815723,-0.4259138471919273,0.0572965251261529,-0.1601429764384829,0.0413735908061804
ACH-000077,0.045773650214393,-0.2072810753123443,-0.4673601344720787,-0.1274990823307493,-0.0471615932641624,-0.7079568507775692,-1.2824689574887531,-1.09000909208798,0.4260580863474067,-1.8429608656850869,-0.0463315541931814,-0.4048528292988677,-0.3743184044799699,-0.0309337081689445,-0.2732662783887276,-0.425157693646322,-0.3473276454668876,-2.6184805096193746,0.1374963254840088,0.1395702723037155,0.2452165711798653,-0.2435001152642426,0.2013411130168359,-0.1893051350017233,0.1163515429774414,0.1515188418873293,0.0344896837407263,0.0333974705456343,0.4422924239020806
ACH-000078,-0.2195062128739137,-0.3524928459014032,-0.1177099841125997,0.0005769227631142,-0.5008655038265157,-0.4584956673373533,-0.3785193404190786,-0.7086157259058283,0.0160769071128338,-1.8894241290367408,-0.0548781478273025,-0.0619652862532858,-0.0202040492977779,-0.090525925109905,0.098447007410762,-0.4542457218101945,-0.015677332194954,-0.0878920331207793,0.4821807188119549,0.3404937313906319,-0.0705994752154411,-0.0684373255497277,-0.0693886236435706,-0.0815511573219379,-0.4393237274893423,0.5318142386807637,0.3096712822718614,-0.2615482971807882,0.767071072709393
ACH-000082,0.0570845385110244,-0.7787156938799927,-0.0466206004388485,0.1339562577219273,-0.3944279251282394,-0.2116519561268949,-2.451192467722945,-0.1275074652056569,-0.0723748596456533,-1.4677669510112907,-0.1407350926170024,0.0404034681600229,-0.1641189541698722,-0.1731585148122875,0.0354382711834436,-0.2927646490851074,-0.2012235615860025,-1.5618999845432031,0.1331774598950018,0.6644123520057656,0.0312953949291329,-0.0695367431603689,0.0511341096785093,-0.031482277330494,-0.6503244763986799,1.003409665106825,0.3035013847742349,-0.3632680664380053,0.1866501140007582
ACH-000085,-0.0757192545712758,-0.9051492003563876,-0.7292908967399054,0.1162740583661147,-0.282694752842214,-0.4625916907689213,-0.6811631190084348,-0.2017214264675708,0.0106321836454425,-2.067560272724343,-0.1418631153464843,-0.137526263667984,-0.6435998253889149,-0.1106216027815844,-0.0679116929985166,-0.7903506624759095,-0.0788142450735019,-2.269438375443193,-0.1012517454958417,-0.0168714025562252,-0.0432893490945808,-0.2297139400250951,-0.2482197277657588,0.0261494439897024,-1.0873690350571503,0.2531632562123982,-0.1797319445349035,-0.1000531164642089,0.2233723050675889
